incident_id,date,description,city,state,location,attack_type,ideology,group,case_number,heat_map_id,source,processed_date,predicted_term,predicted_term_machine,confidence,base_similarity,frequency_in_training,related_terms,method,secondary_matches,manual_term,is_correct,confidence_level,year,month,quarter,description_short
65108,2024-03-08,"At a protest organized by Students for Justice in Palestine against a Hillel Shabbat event hosting Israel Defense Forces (IDF) soldiers at Florida International University, protesters chanted, ""From the river to the sea, Palestine will be free,"" a slogan commonly used as a call for an end of the Jewish state, and shouted in an effort to disrupt the event.",Miami,Florida,"Miami, Florida",Antisemitic Incident: Harassment,,,137779,65108,raw,2025-12-16,Open borders for Israel,Slogans / Code words,0.5360660198529561,0.5357326865196228,0,[],graph_enhanced,"[{'term': 'The Popular Front for the Liberation of Palestine', 'score': 0.5187031626701355}, {'term': 'Unity of Fields, formerly known as Palestine Action U.S', 'score': 0.518653392791748}]",Antisemitism,0,Medium,2024,3,1,"At a protest organized by Students for Justice in Palestine against a Hillel Shabbat event hosting Israel Defense Forces (IDF) soldiers at Florida International University, protesters chanted, ""From the river to the sea, Palestine will be free,"" a slogan commonly used as a call for an end of the Jewish state, and shouted in an effort to disrupt the event."
65300,2024-04-25,"At an anti-Israel rally organized by the the Student Coalition for Palestine and Students for Justice in Palestine at George Washington University, a protester held a sign that compared Israel's military campaign in Gaza to the Holocaust, with a message that read: ""Final solution,"" alongside an Israeli flag. Protesters also held a banner that read: ""Zionism is fascism. Colonizers out of D.C.,"" with a drawing of a hand grabbing the tongue of a snake. Protesters also chanted, ""There is only one solution; Intifada, revolution"" and ""Globalize the Intifada,"" slogans commonly used as a call for violence against Israel and the Jewish community.",Washington,Washington D.C.,"Washington, Washington D.C.",Antisemitic Incident: Harassment,,,137780,65300,raw,2025-12-16,Inverted Red Triangle,Numbers / Symbols,0.564128959496816,0.5637956261634827,0,[],graph_enhanced,"[{'term': 'Zionazi', 'score': 0.5520261526107788}, {'term': 'Stop Zionist Hate', 'score': 0.5265824198722839}]",Antisemitism,0,Medium,2024,4,2,"At an anti-Israel rally organized by the the Student Coalition for Palestine and Students for Justice in Palestine at George Washington University, a protester held a sign that compared Israel's military campaign in Gaza to the Holocaust, with a message that read: ""Final solution,"" alongside an Israeli flag. Protesters also held a banner that read: ""Zionism is fascism. Colonizers out of D.C.,"" with a drawing of a hand grabbing the tongue of a snake. Protesters also chanted, ""There is only one so"
65153,2024-04-02,"A professor at Harvard Law School allegedly called the police on a Jewish student after noticing the student's ""Bring Them Home"" dog tag raising awareness for Israeli hostages.",Cambridge,Massachusetts,"Cambridge, Massachusetts",Antisemitic Incident: Harassment,,,137782,65153,raw,2025-12-16,Jewish Supremacism: My Awakening on the Jewish Question,Publications,0.4173314812978109,0.4169981479644775,0,[],graph_enhanced,"[{'term': 'House of Israel (HOI)', 'score': 0.3929642140865326}, {'term': 'Jew coup', 'score': 0.39145925641059875}]",Antisemitism,0,Low,2024,4,2,"A professor at Harvard Law School allegedly called the police on a Jewish student after noticing the student's ""Bring Them Home"" dog tag raising awareness for Israeli hostages."
65120,2024-03-19,"Graffiti was spray-painted on the University of Indiana campus that read: ""Zionism makes IU unsafe.""",Bloomington,Indiana,"Bloomington, Indiana",Antisemitic Incident: Vandalism,,,137783,65120,raw,2025-12-16,Zionazi,Slogans / Code words,0.5953220410346984,0.5283220410346985,0,[],graph_enhanced,"[{'term': 'Open borders for Israel', 'score': 0.517997145652771}, {'term': 'Da Goyim Know', 'score': 0.5145688056945801}]",Antisemitism,0,Medium,2024,3,1,"Graffiti was spray-painted on the University of Indiana campus that read: ""Zionism makes IU unsafe."""
64923,2024-03-01,A mezuzah was ripped from the doorpost of a Jewish student's dorm room at Smith College and a swastika was drawn on their door.,Northampton,Massachusetts,"Northampton, Massachusetts",Antisemitic Incident: Vandalism,,,137808,64923,raw,2025-12-16,Swastika,Numbers / Symbols,0.545481380144755,0.5118147134780884,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.4536367952823639}, {'term': 'Hakenkreuz Skinheads', 'score': 0.4515184760093689}]",Antisemitism,0,Medium,2024,3,1,A mezuzah was ripped from the doorpost of a Jewish student's dorm room at Smith College and a swastika was drawn on their door.
64924,2024-01-13,"Swastika graffiti was found in a lab room at State University of New York, Upstate Medical University.",Syracuse,New York,"Syracuse, New York",Antisemitic Incident: Vandalism,,,137809,64924,raw,2025-12-16,Swastika,Numbers / Symbols,0.5580122434298197,0.5243455767631531,0,[],graph_enhanced,"[{'term': 'Hakenkreuz Skinheads', 'score': 0.5019726753234863}, {'term': 'Syringe Swastika', 'score': 0.49478644132614136}]",Antisemitism,0,Medium,2024,1,1,"Swastika graffiti was found in a lab room at State University of New York, Upstate Medical University."
64947,2024-04-17,"Anti-abortion activists allegedly said to Jewish Clemson University students that abortion is ""worse than the Holocaust"" because ""unborn babies don't have a choice in their death unlike Holocaust victims.""",Clemson,South Carolina,"Clemson, South Carolina",Antisemitic Incident: Harassment,,,138091,64947,raw,2025-12-16,Anti-Abortion Extremism,Key Concepts / Definitions,0.4874778035481771,0.4871444702148437,0,[],graph_enhanced,"[{'term': 'Holohoax', 'score': 0.47763127088546753}, {'term': 'Holocaust Denial', 'score': 0.47676825523376465}]",Antisemitism,0,Low,2024,4,2,"Anti-abortion activists allegedly said to Jewish Clemson University students that abortion is ""worse than the Holocaust"" because ""unborn babies don't have a choice in their death unlike Holocaust victims."""
65320,2024-04-26,"A sign was found taped on a garbage can on or near the University of Texas, Austin, campus that read: ""Zionists can choke and die on their own spit.""",Austin,Texas,"Austin, Texas",Antisemitic Incident: Harassment,,,138093,65320,raw,2025-12-16,Zionazi,Slogans / Code words,0.610661085764567,0.5769944190979004,0,[],graph_enhanced,"[{'term': 'Z.O.G. (Zionist Occupied Government)', 'score': 0.5230745077133179}, {'term': 'Da Goyim Know', 'score': 0.5159016251564026}]",Antisemitism,0,Medium,2024,4,2,"A sign was found taped on a garbage can on or near the University of Texas, Austin, campus that read: ""Zionists can choke and die on their own spit."""
65197,2024-04-15,"During a lecture at the University of Vermont, a speaker said, ""Jews perished at the hands of Nazis because of Zionism.""",Burlington,Vermont,"Burlington, Vermont",Antisemitic Incident: Harassment,,,138094,65197,raw,2025-12-16,Zionazi,Slogans / Code words,0.608711684068044,0.6083783507347107,0,[],graph_enhanced,"[{'term': 'Holocaust Denial', 'score': 0.5688424706459045}, {'term': 'Israel Shamir', 'score': 0.5645347237586975}]",Antisemitism,0,Medium,2024,4,2,"During a lecture at the University of Vermont, a speaker said, ""Jews perished at the hands of Nazis because of Zionism."""
65312,2024-04-26,"Graffiti was found on the Evergreen State College campus that read: ""Kill Zionists.""",Olympia,Washington,"Olympia, Washington",Antisemitic Incident: Vandalism,,,138097,65312,raw,2025-12-16,Z.O.G. (Zionist Occupied Government),"Slogans / Code words, Conspiracy Theories",0.5042495373090108,0.5039162039756775,0,[],graph_enhanced,"[{'term': 'Zionazi', 'score': 0.48324885964393616}, {'term': 'Operation Kristallnacht', 'score': 0.4801897704601288}]",Antisemitism,0,Medium,2024,4,2,"Graffiti was found on the Evergreen State College campus that read: ""Kill Zionists."""
65279,2024-04-25,"At the University of Wisconsin, Oshkosh, a student commented on YikYak: ""Be a Jew go play with your fucking dreidel"" and ""Jews deserve what is happening to them right now,"" in response to a Jewish student posting that they feared for their safety on campus.",Oshkosh,Wisconsin,"Oshkosh, Wisconsin",Antisemitic Incident: Harassment,,,138098,65279,raw,2025-12-16,Da Goyim Know,Slogans / Code words,0.5788802467981974,0.5452135801315308,0,[],graph_enhanced,"[{'term': 'Anudda Shoah', 'score': 0.5083073973655701}, {'term': 'Jewish Supremacism: My Awakening on the Jewish Question', 'score': 0.4837554693222046}]",Antisemitism,0,Medium,2024,4,2,"At the University of Wisconsin, Oshkosh, a student commented on YikYak: ""Be a Jew go play with your fucking dreidel"" and ""Jews deserve what is happening to them right now,"" in response to a Jewish student posting that they feared for their safety on campus."
65156,2024-04-02,"An individual tore down posters around the University of Minnesota raising awareness for kidnapping victims of the October 7, 2023, Hamas attack.",Minneapolis,Minnesota,"Minneapolis, Minnesota",Antisemitic Incident: Vandalism,,,138061,65156,raw,2025-12-16,Paper Terrorism,Tactics,0.3981000724633535,0.3977667391300201,0,[],graph_enhanced,"[{'term': 'Ted Kaczynski', 'score': 0.3947460651397705}, {'term': 'Akayed Ullah', 'score': 0.38748490810394287}]",Antisemitism,0,Low,2024,4,2,"An individual tore down posters around the University of Minnesota raising awareness for kidnapping victims of the October 7, 2023, Hamas attack."
65172,2024-04-08,"Posters were found on the campus of the University of Minnesota reading: ""Zionists fuck off.""",Minneapolis,Minnesota,"Minneapolis, Minnesota",Antisemitic Incident: Harassment,,,138062,65172,raw,2025-12-16,Stop Zionist Hate,Groups / Movements,0.5091737750371297,0.5088404417037964,0,[],graph_enhanced,"[{'term': 'Zionazi', 'score': 0.497592031955719}, {'term': 'Da Goyim Know', 'score': 0.4907141625881195}]",Antisemitism,0,Medium,2024,4,2,"Posters were found on the campus of the University of Minnesota reading: ""Zionists fuck off."""
65225,2024-04-21,"At an encampment organized by groups such as Students for Justice in Palestine at The New School, protesters displayed messages that included: ""Resist colonial power by any means necessary,"" ""From the river to the sea, Palestine will be free,"" ""Zionist donors and trustees, hands off our universities,"" and ""The future is anti-Zionist."" At least one sign included an inverted red triangle, a symbol popularized by the antisemitic U.S.-designated terror group Hamas to mark targets.",Manhattan,New York,"Manhattan, New York",Antisemitic Incident: Harassment,,,138068,65225,raw,2025-12-16,Inverted Red Triangle,Numbers / Symbols,0.8333471698760986,0.7663471698760986,0,[],graph_enhanced,"[{'term': 'Black flags', 'score': 0.5676640272140503}, {'term': 'Triangular Klan Symbol', 'score': 0.5644022822380066}]",Antisemitism,0,Medium,2024,4,2,"At an encampment organized by groups such as Students for Justice in Palestine at The New School, protesters displayed messages that included: ""Resist colonial power by any means necessary,"" ""From the river to the sea, Palestine will be free,"" ""Zionist donors and trustees, hands off our universities,"" and ""The future is anti-Zionist."" At least one sign included an inverted red triangle, a symbol popularized by the antisemitic U.S.-designated terror group Hamas to mark targets."
69632,2024-04-25,"Chalk messages that read: ""From the river to the sea"" and ""Globalize the Intifada"" were found written on sidewalks on the campus of the University of New Mexico.",Albuquerque,New Mexico,"Albuquerque, New Mexico",Antisemitic Incident: Harassment,,,137942,69632,raw,2025-12-16,Runic Writing,Numbers / Symbols,0.4750636481444041,0.4413969814777374,0,[],graph_enhanced,"[{'term': 'The ""Antifa Manual""', 'score': 0.44009894132614136}, {'term': 'Black flags', 'score': 0.42408064007759094}]",Antisemitism,0,Low,2024,4,2,"Chalk messages that read: ""From the river to the sea"" and ""Globalize the Intifada"" were found written on sidewalks on the campus of the University of New Mexico."
65286,2024-04-22,"At an anti-Israel encampment organized by the SouthWest Solidarity Network at the University of New Mexico, protesters displayed messages that included ""A women's sic place is in the Intifada"" with an image of Leila Khaled, a leader of the antisemitic U.S.-designated terrorist group Popular Front for the Liberation of Palestine, and ""Long live the Intifada,"" a slogan commonly used as a call for violence against Israel and the Jewish community.",Albuquerque,New Mexico,"Albuquerque, New Mexico",Antisemitic Incident: Harassment,,,137943,65286,raw,2025-12-16,The Popular Front for the Liberation of Palestine,Groups / Movements,0.5978284441630045,0.5641617774963379,0,[],graph_enhanced,"[{'term': 'Leila Khaled ', 'score': 0.5524763464927673}, {'term': 'Unity of Fields, formerly known as Palestine Action U.S', 'score': 0.5485225915908813}]",Antisemitism,0,Medium,2024,4,2,"At an anti-Israel encampment organized by the SouthWest Solidarity Network at the University of New Mexico, protesters displayed messages that included ""A women's sic place is in the Intifada"" with an image of Leila Khaled, a leader of the antisemitic U.S.-designated terrorist group Popular Front for the Liberation of Palestine, and ""Long live the Intifada,"" a slogan commonly used as a call for violence against Israel and the Jewish community."
65318,2024-04-26,"At an anti-Israel encampment organized by the Party for Socialism and Liberation and the Arizona Palestine Solidarity Alliance at Arizona State University, protesters displayed a banner that read: ""Respect existence or expect resistance,"" a slogan commonly used to support Hamas's antisemitic October seven, 2023, terrorist attack.",Tempe,Arizona,"Tempe, Arizona",Antisemitic Incident: Harassment,,,138000,65318,raw,2025-12-16,Inverted Red Triangle,Numbers / Symbols,0.5204406026204427,0.5201072692871094,0,[],graph_enhanced,"[{'term': 'Anudda Shoah', 'score': 0.49905574321746826}, {'term': 'Palestinian Youth Movement (PYM)', 'score': 0.4905603229999542}]",Antisemitism,0,Medium,2024,4,2,"At an anti-Israel encampment organized by the Party for Socialism and Liberation and the Arizona Palestine Solidarity Alliance at Arizona State University, protesters displayed a banner that read: ""Respect existence or expect resistance,"" a slogan commonly used to support Hamas's antisemitic October seven, 2023, terrorist attack."
